행정기관코드,기준연월,시도명,시군구명,읍면동명,전체 평균연령,남자 평균연령,여자 평균연령
1165065200,2022-02-28,서울특별시,서초구,양재2동,42.4,41.6,43.3
1165066000,2022-02-28,서울특별시,서초구,내곡동,43.5,42.8,44.2
1168051000,2022-02-28,서울특별시,강남구,신사동,44.3,43.9,44.7
1168052100,2022-02-28,서울특별시,강남구,논현1동,42.6,42.7,42.6
1168053100,2022-02-28,서울특별시,강남구,논현2동,42.9,42.6,43.2
1168054500,2022-02-28,서울특별시,강남구,압구정동,44.2,43.9,44.5
1168056500,2022-02-28,서울특별시,강남구,청담동,42.1,41.3,42.8
1168058000,2022-02-28,서울특별시,강남구,삼성1동,43.5,42.3,44.7
1168059000,2022-02-28,서울특별시,강남구,삼성2동,40.3,39.4,41.1
1168060000,2022-02-28,서울특별시,강남구,대치1동,38.6,37.7,39.5
1168061000,2022-02-28,서울특별시,강남구,대치2동,41.3,40.1,42.6
1168063000,2022-02-28,서울특별시,강남구,대치4동,40.7,39.9,41.4
1168064000,2022-02-28,서울특별시,강남구,역삼1동,41,41.3,40.7
1168065000,2022-02-28,서울특별시,강남구,역삼2동,38.9,39.1,38.8
1168065500,2022-02-28,서울특별시,강남구,도곡1동,41.5,41.6,41.4
1168065600,2022-02-28,서울특별시,강남구,도곡2동,41.3,41.7,40.9
1168066000,2022-02-28,서울특별시,강남구,개포1동,46.7,46.3,47.1
1168067000,2022-02-28,서울특별시,강남구,개포2동,40.8,40.4,41.2
1168069000,2022-02-28,서울특별시,강남구,개포4동,42.1,41.5,42.7
1168070000,2022-02-28,서울특별시,강남구,세곡동,41.7,40.8,42.4
1168072000,2022-02-28,서울특별시,강남구,일원본동,40.7,39,42.4
1168073000,2022-02-28,서울특별시,강남구,일원1동,46.5,44.7,48.1
1168074000,2022-02-28,서울특별시,강남구,일원2동,44.3,41.7,46.8
1168075000,2022-02-28,서울특별시,강남구,수서동,51.7,49.2,53.7
1171051000,2022-02-28,서울특별시,송파구,풍납1동,47.3,45.8,48.8
1171052000,2022-02-28,서울특별시,송파구,풍납2동,42.5,42.1,42.8
1171053100,2022-02-28,서울특별시,송파구,거여1동,46,45,46.9
1171053200,2022-02-28,서울특별시,송파구,거여2동,43.9,42.8,45
1171054000,2022-02-28,서울특별시,송파구,마천1동,47.6,46.6,48.7
1171055000,2022-02-28,서울특별시,송파구,마천2동,48.1,47,49.2
1171056100,2022-02-28,서울특별시,송파구,방이1동,42.3,41.7,42.9
1171056200,2022-02-28,서울특별시,송파구,방이2동,42.1,42,42.2
1171056600,2022-02-28,서울특별시,송파구,오륜동,42.5,41.5,43.4
1171057000,2022-02-28,서울특별시,송파구,오금동,44.1,42.8,45.2
1171058000,2022-02-28,서울특별시,송파구,송파1동,42.7,42.3,43
1171059000,2022-02-28,서울특별시,송파구,송파2동,42.4,42.1,42.8
1171060000,2022-02-28,서울특별시,송파구,석촌동,42.9,42.5,43.2
1171061000,2022-02-28,서울특별시,송파구,삼전동,42.3,41.6,42.9
1171062000,2022-02-28,서울특별시,송파구,가락본동,43.5,43.1,43.9
1171063100,2022-02-28,서울특별시,송파구,가락1동,40.2,39.6,40.8
1171063200,2022-02-28,서울특별시,송파구,가락2동,41.6,40.9,42.4
1171064100,2022-02-28,서울특별시,송파구,문정1동,43.2,42.4,43.9
1171064200,2022-02-28,서울특별시,송파구,문정2동,41.8,42.3,41.3
1171064600,2022-02-28,서울특별시,송파구,장지동,42.6,41.4,43.7
1171064700,2022-02-28,서울특별시,송파구,위례동,35,34.2,35.8
1171065000,2022-02-28,서울특별시,송파구,잠실본동,42.5,42.3,42.8
1171067000,2022-02-28,서울특별시,송파구,잠실2동,38.4,38,38.8
1171068000,2022-02-28,서울특별시,송파구,잠실3동,42.4,41.9,42.9
1171069000,2022-02-28,서울특별시,송파구,잠실4동,40,39.4,40.6
1171071000,2022-02-28,서울특별시,송파구,잠실6동,43.2,42.7,43.6
1171072000,2022-02-28,서울특별시,송파구,잠실7동,46.1,46.4,45.9
1174051500,2022-02-28,서울특별시,강동구,강일동,42,40.7,43.3
1174052500,2022-02-28,서울특별시,강동구,상일제1동,39.2,38.7,39.6
1174052600,2022-02-28,서울특별시,강동구,상일제2동,40.4,39.5,41.3
1174053000,2022-02-28,서울특별시,강동구,명일제1동,42.5,41.5,43.4
1174054000,2022-02-28,서울특별시,강동구,명일제2동,41.7,41,42.5
1174055000,2022-02-28,서울특별시,강동구,고덕제1동,39.4,38.2,40.7
1174056000,2022-02-28,서울특별시,강동구,고덕제2동,40.6,40,41.2
1174057000,2022-02-28,서울특별시,강동구,암사제1동,44.8,43.8,45.9
1174058000,2022-02-28,서울특별시,강동구,암사제2동,42.7,41.9,43.4
1174059000,2022-02-28,서울특별시,강동구,암사제3동,41.4,40.8,41.9
1174060000,2022-02-28,서울특별시,강동구,천호제1동,46.1,45,47.2
1174061000,2022-02-28,서울특별시,강동구,천호제2동,45.1,44.6,45.6
1174062000,2022-02-28,서울특별시,강동구,천호제3동,44.8,44.5,45
1174064000,2022-02-28,서울특별시,강동구,성내제1동,42.7,41.8,43.4
1174065000,2022-02-28,서울특별시,강동구,성내제2동,45.7,45.3,46.1
1174066000,2022-02-28,서울특별시,강동구,성내제3동,44.4,43,45.8
1174068500,2022-02-28,서울특별시,강동구,길동,44.9,44.1,45.6
1174069000,2022-02-28,서울특별시,강동구,둔촌제1동,51.4,51.9,50.8
1174070000,2022-02-28,서울특별시,강동구,둔촌제2동,43.9,42.8,44.9
2611051000,2022-02-28,부산광역시,중구,중앙동,42.6,43.8,41.5
2611052000,2022-02-28,부산광역시,중구,동광동,54.2,53,55.5
2611053000,2022-02-28,부산광역시,중구,대청동,49.8,48.2,51.2
2611054500,2022-02-28,부산광역시,중구,보수동,49.9,48.5,51.2
2611056000,2022-02-28,부산광역시,중구,부평동,52.5,50.3,54.4
2611057000,2022-02-28,부산광역시,중구,광복동,54.5,53.1,56
2611058000,2022-02-28,부산광역시,중구,남포동,56.9,55.6,58.8
2611059000,2022-02-28,부산광역시,중구,영주제1동,47.8,46.4,49.2
2611060000,2022-02-28,부산광역시,중구,영주제2동,52.2,50,54.3
2614051000,2022-02-28,부산광역시,서구,동대신제1동,47.5,45.5,49.4
2614052000,2022-02-28,부산광역시,서구,동대신제2동,51.9,50.4,53.4
2614053000,2022-02-28,부산광역시,서구,동대신제3동,47,45.8,48
2614054000,2022-02-28,부산광역시,서구,서대신제1동,44.9,43.5,46.2
2614056000,2022-02-28,부산광역시,서구,서대신제3동,45.6,44.4,46.6
2614057000,2022-02-28,부산광역시,서구,서대신제4동,45,43.3,46.7
2614059000,2022-02-28,부산광역시,서구,부민동,44.3,43.6,44.9
2614061500,2022-02-28,부산광역시,서구,아미동,55.4,53.3,57.5
2614063000,2022-02-28,부산광역시,서구,초장동,55.2,53.1,57.4
2614064000,2022-02-28,부산광역시,서구,충무동,48.7,47.8,49.6
2614065000,2022-02-28,부산광역시,서구,남부민제1동,54.8,53.1,56.6
2614066000,2022-02-28,부산광역시,서구,남부민제2동,53.7,51.5,55.9
2614068000,2022-02-28,부산광역시,서구,암남동,48.9,47.3,50.4
2617051000,2022-02-28,부산광역시,동구,초량제1동,49.1,47.7,50.5
2617052000,2022-02-28,부산광역시,동구,초량제2동,53.1,51,55.2
2617053000,2022-02-28,부산광역시,동구,초량제3동,40.9,40.2,41.6
2617055000,2022-02-28,부산광역시,동구,초량제6동,53.3,50.8,55.8
2617056000,2022-02-28,부산광역시,동구,수정제1동,49.8,47.7,51.7
2617057000,2022-02-28,부산광역시,동구,수정제2동,50.5,48.8,52.1
2617059000,2022-02-28,부산광역시,동구,수정제4동,55.6,52.6,58.6
2617060000,2022-02-28,부산광역시,동구,수정제5동,53.4,50.9,55.7
2617064500,2022-02-28,부산광역시,동구,좌천동,50.3,48.4,52
2617065000,2022-02-28,부산광역시,동구,범일제1동,52.5,50.6,54.4
2617066000,2022-02-28,부산광역시,동구,범일제2동,47.6,46.9,48.4
2617068000,2022-02-28,부산광역시,동구,범일제5동,47,45.4,48.6
2620053000,2022-02-28,부산광역시,영도구,남항동,52.5,50.7,54.3
2620054000,2022-02-28,부산광역시,영도구,영선제1동,51.7,50.4,53
2620055000,2022-02-28,부산광역시,영도구,영선제2동,51.4,49.5,53.2
2620058500,2022-02-28,부산광역시,영도구,신선동,55.1,52.5,57.6
2620059000,2022-02-28,부산광역시,영도구,봉래제1동,51.3,49.3,53.2
2620060500,2022-02-28,부산광역시,영도구,봉래제2동,48.9,47.6,50.2
2620063000,2022-02-28,부산광역시,영도구,청학제1동,50.9,49,52.8
2620064000,2022-02-28,부산광역시,영도구,청학제2동,49,47.5,50.4
2620065000,2022-02-28,부산광역시,영도구,동삼제1동,48.6,47.1,50
2620066000,2022-02-28,부산광역시,영도구,동삼제2동,49.2,46.8,51.9
2620067000,2022-02-28,부산광역시,영도구,동삼제3동,54.3,52,56.5
2623051000,2022-02-28,부산광역시,부산진구,부전제1동,44.8,44.8,44.8
2623052000,2022-02-28,부산광역시,부산진구,부전제2동,42.4,41.9,42.8
2623054000,2022-02-28,부산광역시,부산진구,연지동,46.7,45.3,48
2623055000,2022-02-28,부산광역시,부산진구,초읍동,49,47.2,50.8
2623056000,2022-02-28,부산광역시,부산진구,양정제1동,46.3,45,47.4
2623057000,2022-02-28,부산광역시,부산진구,양정제2동,42.9,43.1,42.8
2623060000,2022-02-28,부산광역시,부산진구,전포제1동,41.1,40.7,41.6
2623061000,2022-02-28,부산광역시,부산진구,전포제2동,46.9,45.9,47.9
2623064000,2022-02-28,부산광역시,부산진구,부암제1동,44.3,43.2,45.3
2623066000,2022-02-28,부산광역시,부산진구,부암제3동,45.9,44.7,47
2623067000,2022-02-28,부산광역시,부산진구,당감제1동,47.9,46.1,49.5
2623068000,2022-02-28,부산광역시,부산진구,당감제2동,45.3,44.2,46.3
2623070000,2022-02-28,부산광역시,부산진구,당감제4동,47.4,45.9,48.8
2623071000,2022-02-28,부산광역시,부산진구,가야제1동,47.4,45.9,48.9
2623072000,2022-02-28,부산광역시,부산진구,가야제2동,47.2,45.9,48.3
2623074000,2022-02-28,부산광역시,부산진구,개금제1동,42.9,42.5,43.2
2623075000,2022-02-28,부산광역시,부산진구,개금제2동,47.6,46.2,48.9
2623076000,2022-02-28,부산광역시,부산진구,개금제3동,46.2,44.9,47.4
2623077000,2022-02-28,부산광역시,부산진구,범천제1동,44.1,43.8,44.4
2623078000,2022-02-28,부산광역시,부산진구,범천제2동,47.4,46.1,48.6
2626051000,2022-02-28,부산광역시,동래구,수민동,44.7,43.2,46.2
2626052000,2022-02-28,부산광역시,동래구,복산동,52.1,50,54.2
2626054500,2022-02-28,부산광역시,동래구,명륜동,40.7,39.3,42
2626055000,2022-02-28,부산광역시,동래구,온천제1동,44.4,43.9,44.9
2626056000,2022-02-28,부산광역시,동래구,온천제2동,42.6,41.5,43.6
2626057000,2022-02-28,부산광역시,동래구,온천제3동,45,43.9,46
2626058000,2022-02-28,부산광역시,동래구,사직제1동,44.8,43.4,46.1
2626059000,2022-02-28,부산광역시,동래구,사직제2동,40.5,39.8,41.2
2626060000,2022-02-28,부산광역시,동래구,사직제3동,44.1,42.1,46
2626074000,2022-02-28,부산광역시,동래구,안락제1동,48.7,47,50.4
2626075000,2022-02-28,부산광역시,동래구,안락제2동,45.2,43.8,46.5
2626076100,2022-02-28,부산광역시,동래구,명장제1동,47.3,46.3,48.3
2626076200,2022-02-28,부산광역시,동래구,명장제2동,47.8,46,49.4
2629051000,2022-02-28,부산광역시,남구,대연제1동,45.9,44.1,47.7
2629053000,2022-02-28,부산광역시,남구,대연제3동,40,38.9,41.1
2629054000,2022-02-28,부산광역시,남구,대연제4동,46.5,44.9,48
2629055000,2022-02-28,부산광역시,남구,대연제5동,44.6,43.6,45.6
2629056000,2022-02-28,부산광역시,남구,대연제6동,41.4,40.4,42.2
2629057000,2022-02-28,부산광역시,남구,용호제1동,44.6,43.5,45.7
2629058000,2022-02-28,부산광역시,남구,용호제2동,45.2,44,46.3
2629059000,2022-02-28,부산광역시,남구,용호제3동,50.5,48.8,52.1
2629060000,2022-02-28,부산광역시,남구,용호제4동,47.8,46.2,49.3
2629061000,2022-02-28,부산광역시,남구,용당동,46.2,44.8,47.6
2629062000,2022-02-28,부산광역시,남구,감만제1동,49.5,47.7,51.4
2629063000,2022-02-28,부산광역시,남구,감만제2동,51,48.8,53.1
2629064500,2022-02-28,부산광역시,남구,우암동,50.8,48.8,52.8
2629068000,2022-02-28,부산광역시,남구,문현제1동,47.6,46,49.2
2629069000,2022-02-28,부산광역시,남구,문현제2동,48.3,47.1,49.5
2629070000,2022-02-28,부산광역시,남구,문현제3동,45.3,43.9,46.5
2629071000,2022-02-28,부산광역시,남구,문현제4동,51.1,49,53.1
2632051000,2022-02-28,부산광역시,북구,구포제1동,47.3,46.3,48.2
2632052000,2022-02-28,부산광역시,북구,구포제2동,46.8,45.6,48
2632052100,2022-02-28,부산광역시,북구,구포제3동,47.2,45.9,48.7
2632053000,2022-02-28,부산광역시,북구,금곡동,48.4,46.5,50.2
2632054100,2022-02-28,부산광역시,북구,화명제1동,41.1,40.4,41.8
2632054200,2022-02-28,부산광역시,북구,화명제2동,44.5,43,45.8
2632054300,2022-02-28,부산광역시,북구,화명제3동,41.5,40.5,42.4
2632055000,2022-02-28,부산광역시,북구,덕천제1동,51,49.2,52.7
2632056000,2022-02-28,부산광역시,북구,덕천제2동,48.8,47.2,50.5
2632056100,2022-02-28,부산광역시,북구,덕천제3동,49.9,47.8,52
2632057100,2022-02-28,부산광역시,북구,만덕제1동,44.1,43.1,45.1
2632057200,2022-02-28,부산광역시,북구,만덕제2동,44.4,43.3,45.4
2632057300,2022-02-28,부산광역시,북구,만덕제3동,46.8,45.3,48.2
2635051000,2022-02-28,부산광역시,해운대구,우제1동,46.6,45.6,47.5
2635052000,2022-02-28,부산광역시,해운대구,우제2동,43,41.8,44.1
2635052500,2022-02-28,부산광역시,해운대구,우제3동,42.5,41.5,43.4
2635053000,2022-02-28,부산광역시,해운대구,중제1동,43.2,42.1,44.2
2635054000,2022-02-28,부산광역시,해운대구,중제2동,44.7,43.5,45.8
2635055100,2022-02-28,부산광역시,해운대구,좌제1동,42.6,41.4,43.6
2635055200,2022-02-28,부산광역시,해운대구,좌제2동,43.3,42,44.4
2635055300,2022-02-28,부산광역시,해운대구,좌제3동,45.2,43.3,46.9
2635055400,2022-02-28,부산광역시,해운대구,좌제4동,42.5,41.1,43.8
2635056000,2022-02-28,부산광역시,해운대구,송정동,49.4,47,51.7
2635057000,2022-02-28,부산광역시,해운대구,반여제1동,43.3,42.2,44.3
2635058000,2022-02-28,부산광역시,해운대구,반여제2동,50.8,48.6,52.8
2635059000,2022-02-28,부산광역시,해운대구,반여제3동,52.3,49.8,54.8
2635059500,2022-02-28,부산광역시,해운대구,반여제4동,43.6,42.6,44.7
2635061000,2022-02-28,부산광역시,해운대구,반송제1동,53.2,50.9,55.5
2635062000,2022-02-28,부산광역시,해운대구,반송제2동,52.3,49.8,54.6
2635065000,2022-02-28,부산광역시,해운대구,재송제1동,40.2,39.4,41.1
2635066000,2022-02-28,부산광역시,해운대구,재송제2동,46.7,45.1,48.3
2638051000,2022-02-28,부산광역시,사하구,괴정제1동,48.2,46.5,49.8
2638052000,2022-02-28,부산광역시,사하구,괴정제2동,47,45.8,48.2
2638053000,2022-02-28,부산광역시,사하구,괴정제3동,50.1,48.1,51.9
2638054000,2022-02-28,부산광역시,사하구,괴정제4동,47.4,46,48.7
2638055000,2022-02-28,부산광역시,사하구,당리동,46.5,45.3,47.6
2638056100,2022-02-28,부산광역시,사하구,하단제1동,44.9,43.7,46.1
2638056200,2022-02-28,부산광역시,사하구,하단제2동,43,41.5,44.5
2638057100,2022-02-28,부산광역시,사하구,신평제1동,47.5,46.1,49
2638057200,2022-02-28,부산광역시,사하구,신평제2동,43.8,43,44.7
2638058000,2022-02-28,부산광역시,사하구,장림제1동,44.6,43.6,45.6
2638059000,2022-02-28,부산광역시,사하구,장림제2동,44.6,43.5,45.7
2638060100,2022-02-28,부산광역시,사하구,다대제1동,44.9,43.7,46
2638060200,2022-02-28,부산광역시,사하구,다대제2동,47.2,45.7,48.6
2638061000,2022-02-28,부산광역시,사하구,구평동,41.3,40.4,42.3
2638062000,2022-02-28,부산광역시,사하구,감천제1동,49.2,48.1,50.4
2638063000,2022-02-28,부산광역시,사하구,감천제2동,56.3,53.9,58.9
2641051000,2022-02-28,부산광역시,금정구,서제1동,54.4,52.1,57
2641052000,2022-02-28,부산광역시,금정구,서제2동,51.3,50,52.6
2641053000,2022-02-28,부산광역시,금정구,서제3동,52.2,50.5,53.8
2641055500,2022-02-28,부산광역시,금정구,금사회동동,52.8,51.4,54.3
2641057000,2022-02-28,부산광역시,금정구,부곡제1동,52.5,50.1,54.8
2641058000,2022-02-28,부산광역시,금정구,부곡제2동,45.6,44.1,46.9
2641059000,2022-02-28,부산광역시,금정구,부곡제3동,45,43.7,46.3
2641059100,2022-02-28,부산광역시,금정구,부곡제4동,49.8,47.9,51.5
2641060000,2022-02-28,부산광역시,금정구,장전제1동,40.3,38.6,42.1
2641061000,2022-02-28,부산광역시,금정구,장전제2동,42.8,41,44.5
2641063500,2022-02-28,부산광역시,금정구,선두구동,54.3,52.5,56.3
2641066500,2022-02-28,부산광역시,금정구,청룡노포동,50.2,48.7,51.6
2641067000,2022-02-28,부산광역시,금정구,남산동,48.3,46.7,49.9
2641068000,2022-02-28,부산광역시,금정구,구서제1동,44.9,43.7,46
2641069000,2022-02-28,부산광역시,금정구,구서제2동,45.5,44.3,46.5
2641070000,2022-02-28,부산광역시,금정구,금성동,48.8,47.2,50.2
2644051000,2022-02-28,부산광역시,강서구,대저1동,54.6,53.3,56.1
2644052000,2022-02-28,부산광역시,강서구,대저2동,47.3,45.9,49.2
2644053000,2022-02-28,부산광역시,강서구,강동동,56.8,54.8,59.3
2644053500,2022-02-28,부산광역시,강서구,명지1동,34.6,34.4,34.9
2644054500,2022-02-28,부산광역시,강서구,명지2동,35.4,34.9,35.9
2644055000,2022-02-28,부산광역시,강서구,가락동,57.5,55.6,59.8
2644056000,2022-02-28,부산광역시,강서구,녹산동,39.9,39.2,40.7
2644058000,2022-02-28,부산광역시,강서구,가덕도동,53.9,52,56
